i;cell0;cell1;cell2;cell3;cell4;cell5;cell6;cell7;cell8;cell9;cell10;cell11;cell12;cell13;cell14;cell15;cell16;cell17;cell18;cell19;cell20;cell21;cell22;cell23;cell24;cell25;cell26;cell27;cell28;cell29;cell30;cell31;cell32;cell33;cell34;cell35;cell36;cell37;cell38;cell39;cell40;cell41;cell42;cell43;cell44;cell45;cell46;cell47;cell48;cell49;cell50;cell51;cell52;cell53;cell54;cell55;cell56;cell57;cell58;cell59;cell60;cell61;cell62;cell63;cell64;cell65;cell66;cell67;cell68;cell69;cell70;cell71;cell72;cell73;cell74;cell75;cell76;cell77;cell78;cell79;cell80;forced_board;winner;confidence
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X; ; ;X;O;X;O;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ; ;O; ; ; ; ; ;4;X;2.0
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ; ;O; ; ; ; ; ;8;X;1.0
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ; ;O; ; ;X; ; ;6;X;1.5
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ; ;O; ; ;X; ; ;2;X;1.5
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ; ;O; ; ;X; ; ;8;X;1.5
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ; ;O; ; ;X; ;O;8;X;1.0
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ;X;O; ; ;X; ;O;2;X;2.0
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ; ; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ;X;O; ; ;X; ;O;2;X;1.0
14; ; ; ; ; ; ; ; ; ; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ;X;O; ; ;X; ;O;0;X;2.0
14; ; ; ; ; ; ;O; ; ; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;O;O; ; ; ; ; ;X;O; ; ;X; ;O;6;X;2.0
14; ; ; ; ; ; ;O; ; ; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ; ; ;X;O; ; ;X; ;O;8;X;0.5
14; ; ; ; ; ; ;O; ; ; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X; ; ; ; ; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ; ; ;X;O; ;O;X; ;O;5;X;2.5
14; ; ; ; ; ; ;O; ; ; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ; ; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ; ; ;X;O; ;O;X; ;O;6;X;0.0
14; ; ; ; ; ; ;O; ; ; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ; ; ;X;O; ;O;X; ;O;0;X;3.5
14; ; ; ; ; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ; ; ;X;O; ;O;X; ;O;8;X;-0.5
14; ; ; ; ; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O; ;O;X; ;O;0;X;5.0
14;X; ; ; ; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O; ;O;X; ;O;0;X;-2.0
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ; ; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O; ;O;X; ;O;3;X;109.0
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ;X; ; ; ;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O; ;O;X; ;O;3;X;2.0
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ;X; ; ;O;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ; ; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O; ;O;X; ;O;6;X;110.5
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ;X; ; ;O;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ; ;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O; ;O;X; ;O;5;X;50.0
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ;X; ; ;O;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O; ;O;X; ;O;8;X;59.5
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ;X; ; ;O;X;X; ; ; ; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;4;X;49.5
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O; ; ;X; ; ;X; ;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;2;X;-47.0
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O;X; ;X; ; ;X; ;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;3;X;49.5
14;X; ; ;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O;X; ;X; ; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;0;X;0.5
14;X; ;X;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O;X; ;X; ; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;2;X;206.0
14;X; ;X;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O;X; ;X;O; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O; ;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;6;X;-100.0
14;X; ;X;O; ; ;O; ;X; ; ; ; ;X;O; ; ; ;X; ;O;X; ;X;O; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;1;X;207.5
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O; ; ; ;X; ;O;X; ;X;O; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;2;X;-101.5
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O; ; ; ;X;X;O;X; ;X;O; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;1;X;206.5
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O; ; ;X;X;O;X; ;X;O; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O; ; ;X; ; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;6;X;-44.0
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O; ; ;X;X;O;X; ;X;O; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O; ; ;X;X; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;6;X;159.5
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O; ; ;X;X;O;X; ;X;O; ;X;O;O; ;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;3;X;-48.0
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O; ; ;X;X;O;X; ;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;2;X;58.0
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O; ; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X; ;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;None;X;107.5
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O; ; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X;X;X; ; ; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;7;X;-104.5
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O; ; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X;X;X; ;O; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;1;X;206.5
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O;X; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X;X;X; ;O; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;7;X;-204.0
14;X; ;X;O; ; ;O; ;X; ; ;O; ;X;O;O;X; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X;X;X;O;O; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;0;X;10000
14;X; ;X;O; ;X;O; ;X; ; ;O; ;X;O;O;X; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X; ;O;O;X;O;O; ;X;X;X;X;O;O; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;5;X;-10000
14;X; ;X;O; ;X;O; ;X; ; ;O; ;X;O;O;X; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X;O;O;O;X;O;O; ;X;X;X;X;O;O; ; ;O;O; ; ; ;O; ;X;O;X;O;X; ;O;7;X;10000
14;X; ;X;O; ;X;O; ;X; ; ;O; ;X;O;O;X; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X;O;O;O;X;O;O; ;X;X;X;X;O;O; ; ;O;O; ;X; ;O; ;X;O;X;O;X; ;O;7;X;-10000
14;X; ;X;O; ;X;O; ;X; ; ;O; ;X;O;O;X; ;X;X;O;X;O;X;O; ;X;O;O;X;X; ; ;O;X;X; ; ;O; ;X;O; ;X;O; ;X;O;X;O;X;X;O;O;O;X;O;O; ;X;X;X;X;O;O;O; ;O;O; ;X; ;O; ;X;O;X;O;X; ;O;None;X;10000
15; ; ;X;X; ; ; ; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ; ;X;O; ; ; ;O; ;O; ; ;O; ; ; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ; ; ;X; ; ; ; ;X;O; ;O;X; ;O; ;O; ; ;X;O; ; ;X;O;0;O;-157.5
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ; ;X;O; ; ; ;O; ;O; ; ;O; ; ; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ; ; ;X; ; ; ; ;X;O; ;O;X; ;O; ;O; ; ;X;O; ; ;X;O;6;O;160.5
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ; ;X;O; ; ; ;O; ;O; ; ;O; ; ; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ; ; ;X;O; ; ; ;X;O; ;O;X; ;O; ;O; ; ;X;O; ; ;X;O;6;O;-157.5
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ; ;X;O; ; ; ;O; ;O; ; ;O; ; ; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ; ;X;X;O; ; ; ;X;O; ;O;X; ;O; ;O; ; ;X;O; ; ;X;O;4;O;162.0
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ; ;X;O; ; ; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ; ;X;X;O; ; ; ;X;O; ;O;X; ;O; ;O; ; ;X;O; ; ;X;O;2;O;-110.5
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ;X;X;O; ; ; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ; ;X;X;O; ; ; ;X;O; ;O;X; ;O; ;O; ; ;X;O; ; ;X;O;7;O;163.0
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ;X;X;O; ; ; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ; ;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;6;O;-58.0
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ;X;X;O; ; ; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;3;O;163.5
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;2;O;-158.5
15; ; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;0;O;166.0
15;O; ;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;0;O;-161.0
15;O;X;X;X; ; ;X; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;1;O;322.0
15;O;X;X;X; ; ;X; ; ;O; ; ; ; ;O; ;X; ;X; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;0;O;-165.0
15;O;X;X;X;X; ;X; ; ;O; ; ; ; ;O; ;X; ;X; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O; ;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;4;O;323.0
15;O;X;X;X;X; ;X; ; ;O; ; ; ; ;O; ;X; ;X; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;1;O;-319.0
15;O;X;X;X;X; ;X; ; ;O; ;X; ; ;O; ;X; ;X; ; ; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;2;O;10000
15;O;X;X;X;X; ;X; ; ;O; ;X; ; ;O; ;X; ;X; ;O; ;O; ; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;2;O;-10000
15;O;X;X;X;X; ;X; ; ;O; ;X; ; ;O; ;X; ;X; ;O; ;O;X; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O; ;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;5;O;10000
15;O;X;X;X;X; ;X; ; ;O; ;X; ; ;O; ;X; ;X; ;O; ;O;X; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O;O;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;2;O;-10000
15;O;X;X;X;X; ;X; ; ;O; ;X; ; ;O; ;X; ;X; ;O;X;O;X; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O;O;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;None;O;10000
15;O;X;X;X;X; ;X; ; ;O; ;X;O; ;O; ;X; ;X; ;O;X;O;X; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O;O;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;None;O;-10000
15;O;X;X;X;X; ;X; ; ;O; ;X;O; ;O; ;X; ;X;X;O;X;O;X; ;X;X;O; ;O; ;O; ;O; ; ;O;O;O; ;X;X; ;X;X; ;O;O;X; ;O; ;O;X; ; ; ;X;X;X;O; ; ; ;X;O; ;O;X;O;O; ;O; ; ;X;O; ; ;X;O;1;O;10000
16; ; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ; ;X; ; ; ; ;O;X;O; ; ;X; ; ;X; ; ; ; ; ; ; ;O;O;O; ; ; ; ; ; ; ;X;O; ; ; ; ; ;8;X;49.5
16; ; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ; ;X; ; ; ; ;O;X;O; ; ;X; ; ;X; ; ; ; ; ; ; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ; ; ; ;4;X;-46.0
16; ; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X; ; ;X; ; ; ; ; ; ; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ; ; ; ;6;X;49.0
16; ; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X; ; ;X; ; ; ; ; ;O; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ; ; ; ;8;X;59.0
16; ; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X; ; ;X; ; ; ; ; ;O; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ;X; ; ;6;X;50.5
16; ; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X; ; ;X; ; ; ;O; ;O; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ;X; ; ;6;X;-46.0
16; ; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X;X; ;X; ; ; ;O; ;O; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ;X; ; ;0;X;50.5
16;O; ;X; ;X; ; ; ; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X;X; ;X; ; ; ;O; ;O; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ;X; ; ;0;X;-45.5
16;O; ;X; ;X; ; ;X; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X;X; ;X; ; ; ;O; ;O; ;O;O;O; ; ; ; ; ; ; ;X;O;O; ;X; ; ;7;X;50.0
16;O; ;X; ;X; ; ;X; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X;X; ;X; ; ; ;O; ;O; ;O;O;O; ; ; ;O; ; ; ;X;O;O; ;X; ; ;7;X;107.5
16;O; ;X; ;X; ; ;X; ;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X;X; ;X; ; ; ;O; ;O;X;O;O;O; ; ; ;O; ; ; ;X;O;O; ;X; ; ;0;X;48.0
16;O; ;X; ;X; ; ;X;O;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X;X; ;X; ; ; ;O; ;O;X;O;O;O; ; ; ;O; ; ; ;X;O;O; ;X; ; ;8;X;110.0
16;O; ;X; ;X; ; ;X;O;O; ; ; ; ; ; ;X;X;O; ; ; ;O;X; ; ;O; ;X;X;O;X;X; ;X; ; ;O;O;O; ; ;X;X; ; ; ; ;O;X;O; ; ;X;X; ;X; ; ; ;O; ;O;X;O;O;O; ; ; ;O; ;X; ;X;O;O; ;X; ; ;0;X;-0.5
